2790	2599	0
2603	2617	0
2895	6153	0
2898	2138	0
2849	2849	1
2753	4901	0
2909	2909	1
9428	2773	0
2814	775	0
2814	3671	0
2814	2859	0
9266	6178	1
8289	2956	0
2859	2859	1
9160	2897	1
2969	2969	1
2942	2942	1
3036	3036	1
2962	2962	1
2998	2998	1
8265	2899	0
2934	2824	0
2996	1247	0
3045	3054	0
3138	3138	1
8782	3224	0
3143	3143	1
7565	1799	0
3271	3271	1
3178	3178	1
3303	3204	0
3435	3509	0
3435	3317	0
3349	6135	0
3422	3422	1
3258	3258	1
7685	3380	0
8939	6301	0
3430	3430	1
6581	3230	0
3409	3540	0
3370	3452	0
9839	2265	0
2816	3470	0
3353	3353	1
3501	3501	1
3423	1142	0
6566	1859	0
7509	3353	0
3505	3505	1
3432	3551	0
3451	3451	1
3634	3455	0
7596	3528	0
3546	3482	0
8499	3356	0
7370	3507	0
3477	531	0
3477	6113	0
3427	3246	0
1470	3727	0
3783	3783	1
3553	3553	1
1804	4062	0
3540	3540	1
3540	3418	0
3568	3567	0
4843	4843	1
9228	3761	0
3562	3585	0
3671	3620	0
3635	1118	0
3657	5695	0
3695	4121	0
3694	3566	0
3760	3760	1
3609	3506	0
3708	3708	1
9178	3937	0
3769	3867	0
3457	3787	0
406	3475	0
3787	3787	0
3710	3710	1
3968	3968	1
3690	3455	0
3690	1018	0
8595	3590	0
4006	998	0
3410	3410	1
931	931	1
3026	3026	1
3611	3611	1
3928	3928	1
3933	3933	1
4441	4165	0
3879	5370	0
3838	3838	1
9128	476	0
4302	4302	1
3936	3936	1
3975	3931	0
3975	3975	1
8222	394	0
7299	1172	0
920	3983	0
3909	5757	0
1388	998	0
7671	2993	0
510	673	0
3918	4326	0
4126	920	0
4277	4277	1
4480	4155	0
4480	1306	0
4081	4081	1
4207	4207	1
8902	4499	0
571	4207	0
5029	5029	1
6852	4172	0
4165	4140	0
4165	2343	0
1493	673	0
4098	2003	0
4059	1660	0
4675	4675	1
7983	1089	0
1089	6031	0
1089	4449	0
4140	4165	0
3988	3988	1
4281	4281	1
4225	3506	0
4152	4152	1
8630	1121	0
4217	5450	0
8040	6199	0
4195	4195	1
687	4338	0
4254	4254	1
4318	4147	0
4396	4597	0
3829	3829	1
9752	4368	0
4376	4376	1
4762	4762	1
4293	4428	0
4293	4172	0
6896	6360	0
16	16	1
4220	4220	1
2900	2900	1
4080	4080	1
4903	4903	1
4511	4431	0
4409	4409	1
5442	5218	0
4452	4452	1
7192	4232	1
4374	4374	1
2951	2951	1
4499	2918	0
7040	4688	0
1361	4612	0
1361	4562	0
5866	6238	0
4100	4225	0
4888	2076	0
4586	4810	0
8397	4464	0
4565	4565	1
10403	5587	0
1398	3239	0
4695	4695	1
8326	1961	0
7827	5849	0
5195	5283	0
4518	4456	0
4518	1398	0
4720	4840	0
4449	2305	0
4810	4586	0
4428	4428	1
4428	4351	0
4597	4597	1
4663	4794	0
9306	4344	0
1250	5629	0
4456	3506	0
4664	6133	0
3881	4751	0
9714	1673	0
4624	4624	1
7570	1824	0
8244	3696	0
4635	4635	1
4797	4695	0
5770	4713	0
10582	4576	0
5084	2000	0
4925	4713	0
4731	4614	0
10508	4992	0
9868	6133	0
4531	4531	1
9718	4587	0
1417	1417	1
5049	5049	0
8309	5090	0
7096	5086	0
5307	5307	1
10401	4597	0
8400	98	0
5014	4395	0
4744	6249	0
4713	5770	0
9317	4627	0
4990	4864	0
8135	6043	0
5080	193	0
4682	5513	0
1460	1460	1
4840	4772	0
1508	4699	0
10059	3614	0
4907	1423	0
5609	5411	0
5147	4864	0
4959	5804	0
4959	1622	0
4959	4959	1
5155	3352	0
4986	4945	0
8225	4980	0
5171	5171	1
5299	5299	1
7780	2063	0
7880	4407	1
5166	5166	1
3040	4788	0
4479	1996	0
5513	3098	0
5513	5014	0
5513	5560	0
5513	5613	0
4676	4676	1
10676	4958	0
5047	1243	0
4883	4998	0
5091	5091	1
5995	4249	0
10030	3656	0
725	943	0
8507	2939	0
5134	1460	0
5291	5291	1
5682	5682	1
5284	5284	1
9925	4808	1
3732	5050	0
8765	4883	0
5228	2796	0
5131	4643	0
10011	5384	0
5808	5894	0
5537	2728	0
4866	1513	0
5518	5666	0
5382	5690	0
6092	6172	0
5287	5114	0
7319	5458	0
5389	5348	0
5389	5389	1
5206	5206	1
2454	2454	1
5622	5619	0
7076	1298	0
8889	5335	0
10198	5131	0
7751	5054	0
10504	5080	0
6307	1036	0
6307	582	0
5430	4955	0
6197	6197	1
5757	6092	0
5608	5608	1
6892	4879	0
10171	5389	0
8036	5642	1
5356	5763	0
5903	6251	0
6238	6238	1
5756	5756	1
5882	5882	1
9875	5469	0
8711	5274	1
5512	5512	1
8542	5131	0
5679	6092	0
9210	3771	0
5531	5813	0
5713	5412	0
7542	4495	0
7542	5402	0
650	650	1
10360	3514	0
5630	5389	0
4835	4835	1
5825	5825	1
6172	6307	0
6172	6267	0
7217	631	0
6173	6174	1
6173	1757	0
6173	66	0
5813	5813	1
4979	5489	0
8579	6337	0
9904	5131	0
9904	4642	0
9759	4043	0
5149	6221	0
6066	6066	1
9600	6022	0
10532	1465	0
5823	5820	0
8042	5415	0
6383	6383	1
4184	6001	0
5700	5382	0
3427	3427	1
5555	5267	0
5555	5537	0
4222	5433	0
5709	5709	1
5746	5746	1
10190	5269	0
5122	4427	0
6017	6017	1
5783	5783	1
5579	5265	0
6663	5582	0
7874	6015	0
2905	5548	0
8328	110	0
10501	318	0
6302	6267	0
5545	5542	0
2294	5908	0
5750	5685	0
7009	5372	0
5656	5937	0
8139	5906	1
9870	6044	0
10484	6302	0
5772	5772	1
5807	5807	1
6001	3101	0
6001	4184	0
10467	5538	0
5857	4841	0
1664	1664	1
8006	6164	0
9978	5540	1
6139	6140	1
6002	5656	0
10511	5872	0
6023	6021	0
8590	6002	0
8658	1992	0
5625	5625	1
5990	5990	1
10331	5861	0
10211	5835	0
10211	1722	0
6008	6133	0
6008	6253	0
6033	6033	1
780	780	1
8259	5679	0
10236	4809	0
1017	1017	1
6132	6132	1
5908	2294	0
6163	6161	0
6367	4069	0
8723	5404	0
8388	6267	0
5939	5596	0
9522	5702	0
6350	2369	0
6253	6253	1
4702	98	0
10061	5567	0
6268	6268	1
10168	1746	0
5894	4809	0
6673	6299	0
5732	5003	0
6188	6172	0
9133	5851	1
8003	2061	0
8390	4630	0
9971	1489	0
8447	3002	0
10151	5612	0
10277	1401	0
8298	3278	0
7356	5865	0
8344	263	0
6158	582	0
